,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
alpha,0.00590259964783,0.00583219074452,0.00560997447015,0.00632847817781,0.00609749853196,0.0313084206987,0.0221602616247,0.00871064336777,0.0156871788589,0.0191444987208,0.0205883027861,0.0413320332682,0.0278249126638,0.0225192684848,0.0279138343687,0.0551117513215,0.0526304295647,0.0385282983898,0.0250360211805,0.0234497277568,0.0235110220319,0.0358689390228,0.0483130900838,0.0245164144624,0.0368041162772,0.0515768896424,0.0258808321927,0.0232263233525,0.0480950148393,0.0456287092301,0.0486755816594,0.0430281954207,0.0478598692519,0.0457923906625,0.0357553950389,0.225130280302
beta,0.0,1.20804527866e-17,5.52636870894e-18,0.0378728413276,1.19815601743e-17,0.380208466101,0.321541532922,0.0734855793541,0.202725223718,0.246042442259,0.257466108777,0.424418007354,0.348852735363,0.33842868136,0.333799340696,0.507881992372,0.496729735982,0.410655297306,0.29675201656,0.311229041342,0.344042324282,0.401783249873,0.477056775909,0.293152606011,0.403493225722,0.504514276695,0.354346205911,0.355127307078,0.467783218944,0.450248494199,0.470314402802,0.434802468703,0.471212031695,0.500984366168,0.474541954624,0.864477391113
rho,-0.620018806722,-0.443504155934,-0.182792088101,0.173318129202,0.0177130022507,0.0810562586474,-0.0484528911562,0.297856879736,0.227855055621,0.168193847935,0.226933791954,-0.0516537517394,-0.00885531556418,-0.123746297056,-0.197824733629,-0.272966808666,-0.283930029714,-0.255262305346,-0.133475699659,-0.0755775393453,-0.105233137592,-0.47447429896,-0.428068672559,-0.262667793336,-0.294943767849,-0.301574434232,-0.0920756579431,-0.0781659023329,-0.482667650096,-0.403917225593,-0.387717412284,-0.38899231594,-0.313692554468,-0.231050880752,-0.179622489071,0.19595670821
nu,1.38381951329,1.13506335644,0.871585599953,0.785533970485,0.977941123081,0.368953848469,0.263033165355,0.481216520175,0.452107145338,0.423246362139,0.3810583027,0.370812397662,0.312359728092,0.313592663579,0.628901933107,0.650819627596,0.596433137313,0.487050196144,0.369661373535,0.347576964388,0.298415413836,0.691223381264,0.619335323754,0.479854377406,0.461715309418,0.458059115699,0.379278429719,0.255951937003,0.715274909846,0.621711859421,0.568556017531,0.497427111068,0.449876496161,0.411502394681,0.279710883193,0.513182731059
F,0.0107638332259,0.0110991893281,0.0116024287527,0.0121935636677,0.0161959844231,0.0284363638505,0.0338734710966,0.0160174897353,0.0168024601574,0.0176819474964,0.0186232260932,0.0223841862551,0.0305387253565,0.033460206787,0.022990029862,0.023535063149,0.0241191197646,0.0247247202595,0.0271933226971,0.0318835490705,0.0310092021009,0.0263322222164,0.0265494792292,0.0267842607517,0.0270263314133,0.0279487371252,0.0292443456593,0.0270809467677,0.0252447928412,0.0253993291962,0.0255670295265,0.0257401621026,0.026399841314,0.027290758475,0.0259541153586,0.03
time,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,2.2
