,0,1,2,3,4
0,-0.00107236020267,0.0739573044702,-0.000195086933672,2.37580388784e-05,0.0
1,0.362534420565,0.0539664458483,0.000260747969151,-0.000483825802803,0.0
2,0.00803420413285,0.0438316380605,-9.68389213085e-06,-1.10231339931e-05,0.0
3,-0.0780590061331,0.012617010274,6.4994674176e-06,-9.96451126412e-05,0.0
4,0.0881629306823,0.0518779158592,0.000293820165098,0.00105128996074,0.0
5,0.0100211996469,-0.00608210737118,8.84266919456e-05,0.000117649324238,0.0
6,0.0405051726848,-0.108680752106,-0.000425006495789,1.18094030768e-05,0.0
7,0.654301074799,0.087845816277,-0.00183640618343,0.000342870363966,0.0
8,0.351865852834,-0.116219673888,-0.00138843886089,0.000123484875076,0.0
9,-0.39611935534,-0.0537538584322,0.000759046291932,0.0015117151197,0.0
10,-0.412670614081,-0.0249641465489,0.00371686159633,0.0017486262368,0.0
11,153.407315906,-6.3731524311,-0.000507205724716,0.00102257728577,0.0
12,0.139472124225,-0.00769935830613,1.09872489702e-05,0.000382677215384,0.0
13,0.0263917704578,-0.0833977411967,-0.000429355772212,-0.000123396050185,0.0
14,-0.996833845973,0.143957535736,0.000280735548586,-0.000803451985121,0.0
15,0.603272108012,-0.0381022023503,-0.000583797926083,0.00106530042831,0.0
16,0.0468507070327,-0.0182573014172,-3.27466987073e-05,3.03374836221e-05,0.0
17,0.576534416701,-0.03257798712,-0.00111435673898,0.0028445526259,0.0
18,0.0664408911252,-0.00891445780871,0.000123956939206,-0.000273161800578,0.0
19,-0.19398091748,0.00274154171348,0.00183536193799,0.000231387384702,0.0
20,0.0304120103829,-0.12104143668,-0.000433308072388,-3.22004780173e-06,0.0
21,0.504577852436,-0.0324830333702,-0.00162673380692,0.00117836601567,0.0
22,-0.649327466206,0.0059787624632,-0.00120108819101,-0.000575253099669,0.0
23,0.120176892669,-0.0118701116298,0.00143500301056,-0.0010159346275,0.0
24,0.237666335888,-0.0178217291832,-0.00194933614694,-0.00014946173178,0.0
25,-1.34724156436,0.0323634426459,-0.000415435119066,-0.00331310188631,0.0
26,-0.896233220934,0.0164316929295,-0.000313328113407,-0.00438672641758,0.0
27,0.0638094730675,-0.165643479675,-0.000597677193582,-0.00036036176607,0.0
28,-0.00646419741679,-0.0172409019433,0.000129708787426,-0.000152328168042,0.0
29,0.0240906698746,-0.0154060255736,2.13602907024e-05,-1.79447233677e-05,0.0
30,-0.703028796066,0.00992782565299,0.000561197113711,-0.00110388494795,0.0
31,0.457643784175,-0.0259766082745,0.000326664885506,0.00135799555574,0.0
32,0.8553604068,-0.0390012975549,-0.00146122230217,0.00203073321609,0.0
33,0.658346878714,-0.0294578522444,-0.00221617234638,0.00120722287102,0.0
34,0.006278578192,-0.180345904548,-0.000608913134784,-0.000398609321564,0.0
35,-0.122572212014,0.000930831767619,0.00335533777252,0.00249785976484,0.0
