,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
alpha,0.646219104401,0.648678827364,0.57302793769,0.482358908644,0.423880550413,0.299093598766,0.241283485892,0.382166712605,0.400438960282,0.400839629272,0.399986634218,0.383069125507,0.28675319122,0.233716138359,0.346099035222,0.352435290961,0.348922578437,0.349475932243,0.329905625761,0.267738088987,0.254975279314,0.319404373461,0.32713057952,0.323366080133,0.324750722771,0.314817390727,0.268426102982,0.266247038375,0.344338632137,0.349504480999,0.346934763597,0.350890349243,0.342370328466,0.295687229203,0.270862782453,0.363672549861
beta,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rho,-0.87229092998,-0.808543397539,-0.71226406574,-0.487053462495,-0.492962168611,-0.365702262548,-0.482192511246,-0.431037929572,-0.422598087734,-0.445403784736,-0.433289588157,-0.48372234858,-0.460441742864,-0.478902397657,-0.514235288051,-0.498229666646,-0.51610101338,-0.547991707412,-0.545136735516,-0.474262815289,-0.491220860246,-0.65342759507,-0.609403975229,-0.579868034834,-0.568370348252,-0.533123818077,-0.454458871741,-0.512517251457,-0.647616168007,-0.607067924938,-0.595377255862,-0.616343684914,-0.564122591748,-0.489348121788,-0.507014720497,0.0910597693861
nu,1.84844038174,1.59509059228,1.1833532772,0.887199913271,1.33294429021,0.488067654143,0.403427297432,0.974612881856,0.812647564698,0.736782989139,0.64490575105,0.569427472499,0.455944546318,0.453144527911,0.844916598711,0.815807980063,0.765746542636,0.688915951556,0.584434853388,0.497928024836,0.455741536729,0.901245522317,0.798760913326,0.701898136814,0.649420371764,0.607917303145,0.523779290458,0.425003639749,0.919681590153,0.82551735273,0.762211296941,0.712534154149,0.636337015111,0.556636630172,0.427832196236,0.516661218863
F,0.0107638332259,0.0110991893281,0.0116024287527,0.0121935636677,0.0161959844231,0.0284363638505,0.0338734710966,0.0160174897353,0.0168024601574,0.0176819474964,0.0186232260932,0.0223841862551,0.0305387253565,0.033460206787,0.022990029862,0.023535063149,0.0241191197646,0.0247247202595,0.0271933226971,0.0318835490705,0.0310092021009,0.0263322222164,0.0265494792292,0.0267842607517,0.0270263314133,0.0279487371252,0.0292443456593,0.0270809467677,0.0252447928412,0.0253993291962,0.0255670295265,0.0257401621026,0.026399841314,0.027290758475,0.0259541153586,0.03
time,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,2.2
