,0,1,2,3,4
0,-0.0503295334056,0.0732785901055,0.00069500785321,7.78306275606e-06,0.0
1,-0.0139182005078,0.0617516972125,-0.000262144953012,-6.38123601675e-05,0.0
2,0.115145326592,0.0329566108994,0.00158208515495,0.00151873379946,0.0
3,-6.89548905939e-05,0.0265036916826,-5.5986456573e-06,-3.98731790483e-05,0.0
4,0.00334658380598,0.0562741290778,2.70288437605e-05,5.05223870277e-05,0.0
5,-0.308671388542,0.023577428452,0.000735634501325,-0.00339362383238,0.0
6,-0.945927820867,0.0647139701759,0.000104248552816,-0.00919814436929,0.0
7,0.00894278590567,0.0876312132459,-0.000616282457486,0.000258251093328,0.0
8,-0.006612972531,0.0581864350825,0.00251287419815,2.57918727584e-05,0.0
9,-0.00792380812345,0.0251594283036,0.000244784692768,-0.000143742247019,0.0
10,0.470932006836,-0.0359747459297,-0.00267982922378,0.00149258412421,0.0
11,0.10619103667,-0.0181745712762,0.0028555750323,0.000107605097583,0.0
12,0.0959038971778,-0.0101255017507,-0.000186841207324,0.000900445389561,0.0
13,-0.0289641734853,-0.00177743833046,0.00044086118578,-0.000318354461342,0.0
14,0.178927074594,-0.0231962491525,-0.00248463789467,0.000683382560965,0.0
15,0.00449702539481,-0.0200437997119,-0.000731269014068,0.000418967218138,0.0
16,0.0274198184488,-0.0196551766712,-0.000118065800052,0.000253768695984,0.0
17,0.232042580494,-0.0387800072494,-0.00482480332721,0.00652069048374,0.0
18,-0.00665565527743,-0.00418934519985,-6.55410112813e-05,-5.1843264373e-05,0.0
19,0.12136698066,-0.0129121817299,-0.000133874535095,-0.00252758145507,0.0
20,0.240163863316,-0.0219248552603,0.000612578820437,0.0036448717583,0.0
21,0.460383675847,-0.0615571209346,9.00055165403e-05,0.00431747068069,0.0
22,0.706156306143,-0.0845791557222,-0.00221429011435,0.010281269002,0.0
23,0.16298599806,-0.0220110403025,0.000264729256742,0.00048722079373,0.0
24,-0.651317215466,0.0564980537165,0.00316904886859,-0.00629708805354,0.0
25,0.212837299914,-0.0267262410489,0.000394902919652,-0.000453542394098,0.0
26,-1.29071574597,0.0923478718905,-0.0012588451209,-0.0123756720859,0.0
27,-0.843125999731,0.0608257665299,0.00285978484317,-0.0123337301629,0.0
28,0.0135956698796,-0.0214325867128,-0.000759857823141,0.000573267578147,0.0
29,0.420553511562,-0.0559590494959,-0.00106217805296,0.00266644361545,0.0
30,-0.224694028526,0.0103380141372,0.00108579496737,-0.00236327905441,0.0
31,-0.0635559359798,-0.00175095061422,0.00155755772721,-0.00102545163827,0.0
32,-0.452530576935,0.0344829845708,0.000123115256429,-0.00521856386331,0.0
33,0.0675830111431,-0.0140898553946,-0.00080848968355,0.000992517714621,0.0
34,-0.517659283418,0.0335237706895,0.00267847070063,-0.00656791095389,0.0
35,-0.0677800978301,0.00215274316724,0.000166936195455,-0.000699946074747,0.0
