,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
alpha,0.00586870520757,0.005796877077,0.00557970579819,0.00593686959594,0.00605674730472,0.031362368917,0.0227200785381,0.00641704213482,0.0107945380595,0.0142390667623,0.0171718883067,0.0410263818541,0.0274676405013,0.0204835608159,0.0194763869734,0.0489387632815,0.0473556139812,0.0382825316779,0.0236719410407,0.0233895390919,0.0234333711798,0.0359739570395,0.04333888611,0.0265314048375,0.0335032717138,0.0229174234689,0.0406485737312,0.0231293512676,0.0418896477673,0.0492216998779,0.0444395907545,0.0260079167692,0.0425852405556,0.0458065448334,0.0350474392387,0.225094284382
beta,3.4377790083e-17,0.0,0.0,0.0247839274452,0.0,0.380889525188,0.328996324368,2.25111006717e-18,0.111145810594,0.172686688197,0.211956515172,0.422693372305,0.345313632023,0.311016975039,0.238557357716,0.476431103406,0.468654504911,0.409109778169,0.281415863339,0.310684395546,0.343358755639,0.402623610111,0.447349868708,0.315027111231,0.377707335301,0.279387689581,0.481234123735,0.354246041788,0.43045902237,0.470910330754,0.445742825043,0.298110317363,0.439567527978,0.501285157159,0.469414027298,0.864446935651
rho,-0.617534330299,-0.441619365454,-0.182555753535,0.180666752416,0.00979990678533,0.0795567874747,-0.0558501718335,0.347176328813,0.322278595115,0.248351598107,0.279610188128,-0.0508928873185,-0.00593740834055,-0.1029189423,-0.138987659739,-0.255364646328,-0.26753171603,-0.254203762101,-0.120067295885,-0.0755905110909,-0.104928598887,-0.47514427211,-0.414465145758,-0.277032168024,-0.277777657075,-0.142382252284,-0.183670750595,-0.07782868318,-0.467515214269,-0.413752272728,-0.374443929917,-0.302959117605,-0.291962066666,-0.231262177881,-0.17487472178,0.195965316964
nu,1.42993923298,1.17190489951,0.899516982456,0.809413561154,0.997548748673,0.371215708251,0.265237767425,0.505470738911,0.455089461997,0.423090635713,0.383014433323,0.375532899692,0.313706638569,0.311202858841,0.616424151794,0.647864505257,0.593620097726,0.492098469568,0.370011491793,0.349701703495,0.300197447564,0.697346585912,0.614585898742,0.491797588555,0.458860559077,0.40609235382,0.403530512128,0.258100591961,0.708364039743,0.633982474328,0.565342957214,0.456644999742,0.443674650859,0.413884607893,0.280710608249,0.513372662135
F,0.0107638332259,0.0110991893281,0.0116024287527,0.0121935636677,0.0161959844231,0.0284363638505,0.0338734710966,0.0160174897353,0.0168024601574,0.0176819474964,0.0186232260932,0.0223841862551,0.0305387253565,0.033460206787,0.022990029862,0.023535063149,0.0241191197646,0.0247247202595,0.0271933226971,0.0318835490705,0.0310092021009,0.0263322222164,0.0265494792292,0.0267842607517,0.0270263314133,0.0279487371252,0.0292443456593,0.0270809467677,0.0252447928412,0.0253993291962,0.0255670295265,0.0257401621026,0.026399841314,0.027290758475,0.0259541153586,0.03
time,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,2.2
