,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
alpha,0.00586860281046,0.00680087054143,0.00557968778114,0.00532239128264,0.0060555796195,0.00820105430045,0.00777147866734,0.00641739017949,0.00691253374412,0.00717071482985,0.00746793795495,0.0101717497388,0.00829178178007,0.00763185847713,0.00846851377008,0.00822088952935,0.00827517774276,0.00843298041858,0.00860332387461,0.00804752055285,0.00750531974952,0.0083044949452,0.00852736641003,0.00848038283635,0.00856090399338,0.00844906762789,0.00743422937586,0.00660424945137,0.00858270657671,0.00870749399379,0.00864917822646,0.00873130167179,0.00860205140293,0.0075320592404,0.00641553923574,0.0113084956876
beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rho,-0.617585742344,-0.00128973921417,-0.182408279001,0.198235831506,0.0102047281717,0.445753298724,-0.000105270006007,0.347181434531,0.498475023479,0.519984255546,0.616987123055,0.000360398223364,0.376545730354,-0.00022618923636,3.17216467549e-05,0.079275459944,0.0815928206732,0.106429666343,0.188777199235,0.208106981173,-0.000170860493271,-0.287485514799,-0.155547392765,-0.0412601279236,0.0343541695676,0.117419762071,0.213519551939,0.00077916978064,-0.248614991643,-0.123510402729,-0.0622284450053,-0.0476512719321,0.124974937761,0.225683821797,0.000851425963706,0.724417788749
nu,1.43009290774,0.00107110654635,0.899460007204,0.813196849046,0.998264732288,0.352754461608,0.00107541563226,0.505410801581,0.409945954756,0.366282936627,0.334120085923,0.001,0.280186538694,0.00131438584142,0.00181337331658,0.538272654533,0.482272477378,0.388245590268,0.310535814951,0.312864788606,0.00104831170637,0.577527787363,0.488525072693,0.414186357366,0.367825636214,0.350999208648,0.33855155907,0.00115236496999,0.569128137376,0.490535381551,0.433809529972,0.362409142458,0.326838617717,0.322564510817,0.00111744158319,0.629487694717
F,0.0107638332259,0.0110991893281,0.0116024287527,0.0121935636677,0.0161959844231,0.0284363638505,0.0338734710966,0.0160174897353,0.0168024601574,0.0176819474964,0.0186232260932,0.0223841862551,0.0305387253565,0.033460206787,0.022990029862,0.023535063149,0.0241191197646,0.0247247202595,0.0271933226971,0.0318835490705,0.0310092021009,0.0263322222164,0.0265494792292,0.0267842607517,0.0270263314133,0.0279487371252,0.0292443456593,0.0270809467677,0.0252447928412,0.0253993291962,0.0255670295265,0.0257401621026,0.026399841314,0.027290758475,0.0259541153586,0.03
time,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,0.25,0.5,0.75,1.0,2.0,5.0,10.0,2.2
