,0,1,2,3,4
0,-0.16547191143,-726319.393619,1.56860447302,0.097597822547,0.0
1,-0.0185693111271,0.0638057347387,-0.000325676053762,0.0301983579993,0.0
2,-0.0664675850421,0.00411044061184,-0.000164017081261,0.112472752109,0.0
3,-0.0218434687704,0.00525315478444,-7.38184899092e-05,0.0600251909345,0.0
4,-0.112533470616,0.0605298914015,-5.4057687521e-05,0.0529297441244,0.0
5,-0.00338132726029,0.00822850316763,-0.0205644783564,0.00126110995188,0.0
6,-0.414319798816,0.0258523875382,-3.31505434588e-05,0.0300347895827,0.0
7,0.0387388868257,0.000436864793301,-0.000255111604929,0.234656018205,0.0
8,-0.036768659018,0.00383120495826,-0.000208985991776,0.185101096518,0.0
9,0.0481946659274,-0.0034790597856,-0.00017518363893,0.15530327661,0.0
10,-0.00107912300155,0.000696743372828,-0.000137795694172,0.122479574755,0.0
11,-0.0194912783336,0.00303894723766,-8.6160376668e-05,0.0735580578912,0.0
12,-0.0176876899786,0.00162621866912,-4.16394323111e-05,0.0380162373185,0.0
13,0.250027348171,-0.00955125503242,-4.12504887208e-05,0.0375257043634,0.0
14,-0.0809079715982,0.0436238152906,-0.00037104357034,-0.00121270306408,0.0
15,-3.65115702152e-05,0.0170339429751,-0.11637186911,3.29874455929e-05,0.0
16,-0.585589524359,0.0368684134446,-3.9117410779e-05,0.0394974346273,0.0
17,-0.477909308858,0.0178678280208,-7.63221178204e-05,0.0709676125553,0.0
18,-0.0654772229027,0.00349303451367,-6.23972155154e-05,0.0561842641328,0.0
19,0.00737840868533,-0.00466493447311,-0.0250833486207,-0.00147422007285,0.0
20,-0.0561278985115,0.00366904202383,-4.66564670205e-05,0.0432964821812,0.0
21,0.384830688592,0.0168634569272,-0.0146483923309,0.000134069938213,0.0
22,0.000220522750169,0.0114606088027,-0.132324432489,-0.00224251439795,0.0
23,0.0222427060362,0.0257088656072,-0.000595036428422,0.000111544504762,0.0
24,0.00673104962334,0.00174206728116,-0.0727344276384,8.64556059241e-05,0.0
25,-0.133833487285,0.0059843941126,-5.72560820729e-05,0.0537517736666,0.0
26,-0.257915486349,0.014096267987,-5.16704749316e-05,0.0458059769589,0.0
27,0.0629804175114,-0.00294704583939,-6.50174915791e-05,0.05601079599,0.0
28,-0.696011355147,0.0580117073841,-0.0114117497578,-0.0011588986963,0.0
29,0.622243361082,0.011825368274,-0.0031380453147,0.00115960557014,0.0
30,-0.0587428607978,0.0331385475583,-0.00110338861123,0.00145031651482,0.0
31,-2.84000772238,-181562.7538,0.00329464673996,-0.229786634445,0.0
32,-0.95409477409,0.0389850477222,-6.81793317199e-05,0.0613384905737,0.0
33,-0.311737699667,0.0165552559774,-6.93404581398e-05,0.0565122554544,0.0
34,-0.201831332408,0.0130995407235,-6.99225347489e-05,0.0610849575605,0.0
35,-0.00173452682793,0.00175160169601,-3.09897586703e-06,0.00249005015939,0.0
